title,id,date_added,artists,artist_id,artist_genre,album,album_id,album_date,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
Top Of The World,6lVkRBHhsNgaawDFIaD8YR,2014-08-14T00:27:12Z,The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT,modern rock,Move Along,3PWEGZ6CYvXRnr0JCECsDe,2005-01-01,7.34e-05,0.465,203720,0.947,4.97e-05,11,0.0619,-3.812,0,0.046,149.822,4,https://api.spotify.com/v1/tracks/6lVkRBHhsNgaawDFIaD8YR,audio_features,spotify:track:6lVkRBHhsNgaawDFIaD8YR,0.593
American Idiot,35tqYN3U5CpurqzyHN0P00,2014-08-13T22:42:29Z,Green Day,7oPftvlwr6VrsViSDV7fJY,permanent wave,American Idiot,1Q2RkPPER4rA1TMoOKjuv7,2004-08-10,2.64e-05,0.38,176346,0.988,7.86e-05,1,0.368,-2.042,1,0.0639,186.113,4,https://api.spotify.com/v1/tracks/35tqYN3U5CpurqzyHN0P00,audio_features,spotify:track:35tqYN3U5CpurqzyHN0P00,0.769
Paint You Wings,2psQ4tf5isJAxFJTKxFdLs,2014-08-04T23:08:46Z,All Time Low,46gyXjRIvN1NL1eCB8GBxo,modern rock,Don't Panic,3sAci0Nl3JugHenfE2UxUN,2012-10-09,5.04e-05,0.415,220037,0.98,8.07e-05,1,0.286,-3.994,0,0.0841,160.091,4,https://api.spotify.com/v1/tracks/2psQ4tf5isJAxFJTKxFdLs,audio_features,spotify:track:2psQ4tf5isJAxFJTKxFdLs,0.569
Paint You Wings,1Fo3AyGgbYhi29tYhvpmwj,2014-08-04T13:11:38Z,All Time Low,46gyXjRIvN1NL1eCB8GBxo,modern rock,Don't Panic,4QmjzzL1UmoPWSdUhoCIKa,2012-10-09,5.04e-05,0.415,220037,0.98,8.07e-05,1,0.286,-3.994,0,0.0841,160.091,4,https://api.spotify.com/v1/tracks/1Fo3AyGgbYhi29tYhvpmwj,audio_features,spotify:track:1Fo3AyGgbYhi29tYhvpmwj,0.569
100 Years,5OVofGV3opkR1hq0C9RSCu,2014-08-03T15:52:35Z,Five For Fighting,7FgMLbnZVrEnir95O0YujA,acoustic pop,100 Years,1wPbjuINyeQRPPGdLeE4ZH,2003-11-18,0.586,0.636,244667,0.561,1.51e-05,7,0.264,-7.482,1,0.0279,120.471,4,https://api.spotify.com/v1/tracks/5OVofGV3opkR1hq0C9RSCu,audio_features,spotify:track:5OVofGV3opkR1hq0C9RSCu,0.293
Superman (It's Not Easy),1GVj2x3lXqvK4TaYF41rxc,2014-08-03T15:52:31Z,Five For Fighting,7FgMLbnZVrEnir95O0YujA,acoustic pop,"Songs From Dawson's Creek, Vol. II",187HV0h26fG3mkRsySp5Lj,2000-09-29,0.0589,0.529,220773,0.471,0,0,0.0567,-7.586,1,0.0267,107.464,4,https://api.spotify.com/v1/tracks/1GVj2x3lXqvK4TaYF41rxc,audio_features,spotify:track:1GVj2x3lXqvK4TaYF41rxc,0.17
Hurricane,3A9gGQJuJqYAF0w5vU6fMI,2014-08-03T00:23:20Z,The Fray,0zOcE3mg9nS6l3yxt1Y0bK,modern rock,Helios,4Z1kH6bfeeMYtCuhnR4vEr,2014-02-24,0.000132,0.466,228213,0.942,3.61e-05,11,0.19,-4.26,1,0.0417,140.987,4,https://api.spotify.com/v1/tracks/3A9gGQJuJqYAF0w5vU6fMI,audio_features,spotify:track:3A9gGQJuJqYAF0w5vU6fMI,0.269
The Best Thing (That Never Happened),0T17vzhABVLIa8NUoqjgz4,2014-07-27T19:32:23Z,We Are The In Crowd,1BSXtdFlVDUOS6g1T3tmME,candy pop,The Best Thing (That Never Happened),76gFaeEWawO3Kea4FtLC3g,2013-12-10,0.0378,0.541,170827,0.913,0,7,0.0701,-5.039,0,0.202,159.961,4,https://api.spotify.com/v1/tracks/0T17vzhABVLIa8NUoqjgz4,audio_features,spotify:track:0T17vzhABVLIa8NUoqjgz4,0.666
"Steady, As She Goes",2zk1COXk7NaAaDW1KWMuio,2014-07-25T13:48:32Z,The Raconteurs,4wo1267SJuUfHgasdlfNfc,alternative rock,Broken Boy Soldiers,54phnRxP2PmwQDuUfiNFPx,2006,0.00882,0.53,215293,0.601,0.0211,9,0.083,-4.364,1,0.112,123.009,4,https://api.spotify.com/v1/tracks/2zk1COXk7NaAaDW1KWMuio,audio_features,spotify:track:2zk1COXk7NaAaDW1KWMuio,0.572
"Steady, As She Goes",4OAgAZNz1bFyUvyuJGibjy,2014-07-23T02:28:13Z,The Raconteurs,4wo1267SJuUfHgasdlfNfc,alternative rock,"Steady, As She Goes",105JnWukKfjGzZM6Rk0onw,2006-04-24,0.0104,0.524,217547,0.575,0.0169,9,0.165,-5.081,1,0.116,122.957,4,https://api.spotify.com/v1/tracks/4OAgAZNz1bFyUvyuJGibjy,audio_features,spotify:track:4OAgAZNz1bFyUvyuJGibjy,0.532
Superstition,4dwrL3Z5U2RZ6MZiKE2PgL,2014-07-22T15:37:11Z,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,funk,Number 1's,5x7vXXWapy8cUmdSuwpUy1,2007-01-01,0.0182,0.648,244827,0.751,0.000401,8,0.0418,-8.582,1,0.0806,100.437,4,https://api.spotify.com/v1/tracks/4dwrL3Z5U2RZ6MZiKE2PgL,audio_features,spotify:track:4dwrL3Z5U2RZ6MZiKE2PgL,0.863
She's Only 18,3gvyksxkLbyKwi0WjCiPXE,2014-07-21T00:23:43Z,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,alternative rock,Stadium Arcadium,7xl50xr9NDkd3i2kBbzsNZ,2006-05-09,0.0633,0.567,205267,0.711,1.68e-06,2,0.334,-3.744,0,0.0788,141.058,4,https://api.spotify.com/v1/tracks/3gvyksxkLbyKwi0WjCiPXE,audio_features,spotify:track:3gvyksxkLbyKwi0WjCiPXE,0.507
Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,2014-07-21T00:23:13Z,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,alternative rock,Blood Sugar Sex Magik (Deluxe Edition),30Perjew8HyGkdSmqguYyg,1991-09-24,0.0576,0.559,264307,0.345,0.000105,4,0.141,-13.496,1,0.0459,84.581,4,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,audio_features,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,0.458
Road Trippin',7Gpr3kKk4BMgItz6UbI73q,2014-07-21T00:22:54Z,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,alternative rock,Californication,0fLhefnjlIV3pGNF9Wo8CD,1999-06-08,0.28,0.378,204960,0.474,0.00138,4,0.117,-8.202,0,0.0271,102.379,4,https://api.spotify.com/v1/tracks/7Gpr3kKk4BMgItz6UbI73q,audio_features,spotify:track:7Gpr3kKk4BMgItz6UbI73q,0.38
Right on Time,2wwCGuL8lENunDvl0Bxty8,2014-07-21T00:22:52Z,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,alternative rock,Californication,0fLhefnjlIV3pGNF9Wo8CD,1999-06-08,0.0108,0.442,112533,0.995,0,1,0.33,-1.674,0,0.126,127.02,4,https://api.spotify.com/v1/tracks/2wwCGuL8lENunDvl0Bxty8,audio_features,spotify:track:2wwCGuL8lENunDvl0Bxty8,0.639
Savior,60zaXKLFGQ4hPH7NtTcfq1,2014-07-21T00:22:50Z,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,alternative rock,Californication,0fLhefnjlIV3pGNF9Wo8CD,1999-06-08,0.00124,0.241,292400,0.824,5.83e-06,0,0.0955,-2.785,1,0.0479,83.663,4,https://api.spotify.com/v1/tracks/60zaXKLFGQ4hPH7NtTcfq1,audio_features,spotify:track:60zaXKLFGQ4hPH7NtTcfq1,0.2
I Like Dirt,1suHwrkobDEtey9rQ5wXEh,2014-07-21T00:22:49Z,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,alternative rock,Californication,0fLhefnjlIV3pGNF9Wo8CD,1999-06-08,0.0113,0.712,157627,0.969,0.0319,4,0.0904,-1.503,0,0.161,105.077,4,https://api.spotify.com/v1/tracks/1suHwrkobDEtey9rQ5wXEh,audio_features,spotify:track:1suHwrkobDEtey9rQ5wXEh,0.802
This Velvet Glove,0GIDR7iLJgV5fJwdcv8TXo,2014-07-21T00:22:49Z,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,alternative rock,Californication,0fLhefnjlIV3pGNF9Wo8CD,1999-06-08,0.0706,0.607,225200,0.953,2.94e-05,2,0.213,-1.744,0,0.0471,118.885,4,https://api.spotify.com/v1/tracks/0GIDR7iLJgV5fJwdcv8TXo,audio_features,spotify:track:0GIDR7iLJgV5fJwdcv8TXo,0.315
Get on Top,3s3oiCHAHLWmKZUYk1ozJG,2014-07-21T00:22:46Z,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,alternative rock,Californication,0fLhefnjlIV3pGNF9Wo8CD,1999-06-08,0.0281,0.573,198067,0.994,0.00543,4,0.367,-0.407,0,0.342,114.563,4,https://api.spotify.com/v1/tracks/3s3oiCHAHLWmKZUYk1ozJG,audio_features,spotify:track:3s3oiCHAHLWmKZUYk1ozJG,0.416
Around the World,1Y6DGcTCuMAtw8KB3h4W3q,2014-07-21T00:22:45Z,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,alternative rock,Californication,0fLhefnjlIV3pGNF9Wo8CD,1999-06-08,0.00421,0.51,239213,0.943,0.584,0,0.062,-3.572,1,0.171,96.48,4,https://api.spotify.com/v1/tracks/1Y6DGcTCuMAtw8KB3h4W3q,audio_features,spotify:track:1Y6DGcTCuMAtw8KB3h4W3q,0.776
Bang Bang You're Dead,43CpOeNkZ6UxgOy70FCTCB,2014-07-18T04:02:29Z,Dirty Pretty Things,6fHETUBbKmdmgybtFOFQuc,dance-punk,Dirty Pretty Things Hit Pac - 5 Series,1X8CojiBlgA2JfZ1fO7i0U,2008-12-22,0.00724,0.307,212200,0.784,5.02e-06,5,0.464,-3.016,1,0.0586,151.708,4,https://api.spotify.com/v1/tracks/43CpOeNkZ6UxgOy70FCTCB,audio_features,spotify:track:43CpOeNkZ6UxgOy70FCTCB,0.434
All over Now,74SVya4wnY0EQfqorHR7CY,2014-07-18T04:00:19Z,Eric Hutchinson,39x8gyJjTHiBQklFgVJSV4,acoustic pop,Sounds Like This,5XEF3r3rrj8lxoEWKSBnke,2008,0.0272,0.784,224520,0.761,0.000231,2,0.111,-6.464,1,0.0475,137.015,4,https://api.spotify.com/v1/tracks/74SVya4wnY0EQfqorHR7CY,audio_features,spotify:track:74SVya4wnY0EQfqorHR7CY,0.968
In Too Deep,68pN2UQYhwQgPy7VrCFKuV,2014-07-17T17:15:24Z,Sum 41,0qT79UgT5tY4yudH9VfsdT,alternative metal,"All Killer, No Filler",47wh50aG3MIgDpsMe5B7n7,2001-01-01,0.000192,0.566,207093,0.835,0,9,0.0581,-5.885,1,0.0504,116.041,4,https://api.spotify.com/v1/tracks/68pN2UQYhwQgPy7VrCFKuV,audio_features,spotify:track:68pN2UQYhwQgPy7VrCFKuV,0.749
Fortunate Son,5e6x5YRnMJIKvYpZxLqdpH,2014-07-15T02:58:35Z,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,album rock,The Long Road Home - The Ultimate John Fogerty / Creedence Collection,4A8gFwqd9jTtnsNwUu3OQx,2005-12-14,0.0648,0.636,138053,0.746,0.29,0,0.173,-3.785,1,0.0393,132.31,4,https://api.spotify.com/v1/tracks/5e6x5YRnMJIKvYpZxLqdpH,audio_features,spotify:track:5e6x5YRnMJIKvYpZxLqdpH,0.432
A Love Like War,6wxjQM03PLCihSZNCPG1sW,2014-06-26T03:08:20Z,All Time Low,46gyXjRIvN1NL1eCB8GBxo,modern rock,A Love Like War,5zfK4qko8xNY7I5FRrkRg6,2013-09-03,0.000248,0.462,213747,0.987,1.61e-06,5,0.311,-3.501,0,0.12,161.988,4,https://api.spotify.com/v1/tracks/6wxjQM03PLCihSZNCPG1sW,audio_features,spotify:track:6wxjQM03PLCihSZNCPG1sW,0.647
Push,2KVwlelhxKUy8LVV6JypH3,2014-06-25T20:39:25Z,Matchbox Twenty,3Ngh2zDBRPEriyxQDAMKd1,neo mellow,Yourself or Someone Like You,4vUXTcKz7tXxrNl84meN6i,1996-10-01,0.0067,0.42,238667,0.672,0,6,0.108,-7.902,1,0.027,168.019,4,https://api.spotify.com/v1/tracks/2KVwlelhxKUy8LVV6JypH3,audio_features,spotify:track:2KVwlelhxKUy8LVV6JypH3,0.476
How Far We've Come,0gbLfFlEyVHiKzlZIb0gce,2014-06-25T20:39:24Z,Matchbox Twenty,3Ngh2zDBRPEriyxQDAMKd1,neo mellow,Exile on Mainstream,0oFlNGmGpsFvvhBgnNPirh,2007-10-02,0.00452,0.566,212253,0.906,0,0,0.21,-5.092,1,0.0642,83.0,4,https://api.spotify.com/v1/tracks/0gbLfFlEyVHiKzlZIb0gce,audio_features,spotify:track:0gbLfFlEyVHiKzlZIb0gce,0.787
What I Like About You,6NdcSEhpGGAYXNnnhGS2s6,2014-06-15T17:55:45Z,The Romantics,3daM7asS0gCFvyLemNx2EE,album rock,What I Like About You (And Other Romantic Hits),5ZwUOFZdWQ81RYMwXc4j3B,1990,0.319,0.542,175400,0.915,5.34e-05,9,0.171,-9.637,1,0.0549,159.81,4,https://api.spotify.com/v1/tracks/6NdcSEhpGGAYXNnnhGS2s6,audio_features,spotify:track:6NdcSEhpGGAYXNnnhGS2s6,0.92
Sympathy For The Devil,25tMMC6E8dcqzgYiw09m9v,2014-06-15T16:56:47Z,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,album rock,Middle Men (Original Motion Picture Soundtrack),6rjc7hDAbYklftv0HlyZvC,2010-01-01,0.587,0.631,377547,0.645,0,9,0.0385,-12.023,1,0.267,115.289,4,https://api.spotify.com/v1/tracks/25tMMC6E8dcqzgYiw09m9v,audio_features,spotify:track:25tMMC6E8dcqzgYiw09m9v,0.588
More Than a Feeling,32kgOw8wejH7zUhtXCM8DH,2014-06-07T23:41:58Z,Boston,29kkCKKGXheHuoO829FxWK,album rock,Boston,01OahkTPRCleDjobtRk7ST,1976,0.000894,0.377,285133,0.682,0.00217,7,0.0504,-8.039,1,0.0299,108.736,4,https://api.spotify.com/v1/tracks/32kgOw8wejH7zUhtXCM8DH,audio_features,spotify:track:32kgOw8wejH7zUhtXCM8DH,0.288
Ni**as In Paris - Album Version (Edited),0RIGEVmc5IPQJ8VIjL1z98,2014-05-22T20:08:42Z,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,east coast hip hop,Watch The Throne (Deluxe),4P63UgNDUcF11MnWzyvVrh,2011-08-08,0.112,0.804,219333,0.884,0,1,0.332,-4.166,1,0.289,140.046,4,https://api.spotify.com/v1/tracks/0RIGEVmc5IPQJ8VIjL1z98,audio_features,spotify:track:0RIGEVmc5IPQJ8VIjL1z98,0.699
Beverly Hills,1yKu2MhpwzDXXH2tzG6xoa,2014-05-17T21:14:48Z,Weezer,3jOstUTkEu2JkjvRdBA5Gu,alternative rock,Make Believe,4D8A8M0NJjEdQhusawyeDz,2005-05-10,0.0932,0.693,196093,0.823,0,5,0.328,-3.761,1,0.0726,87.904,4,https://api.spotify.com/v1/tracks/1yKu2MhpwzDXXH2tzG6xoa,audio_features,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,0.741
Say It Ain't So,4YPhn26bIFm2KUkL1VLzQG,2014-05-17T21:14:47Z,Weezer,3jOstUTkEu2JkjvRdBA5Gu,alternative rock,Weezer (Deluxe Edition),33CmI2lR8PnQwz6133Mc7l,1994-05-10,0.00328,0.635,256880,0.435,6.78e-06,3,0.071,-7.521,1,0.031,76.098,4,https://api.spotify.com/v1/tracks/4YPhn26bIFm2KUkL1VLzQG,audio_features,spotify:track:4YPhn26bIFm2KUkL1VLzQG,0.459
Island In The Sun,1IRZwD3r9VOehOR8rGeV3Y,2014-05-17T21:14:46Z,Weezer,3jOstUTkEu2JkjvRdBA5Gu,alternative rock,Smallville: The Talon Mix,4ZS43VlYwOu0WUvFfQsleB,2003-02-25,0.00789,0.647,200667,0.805,0.00211,4,0.168,-6.269,0,0.0279,114.638,4,https://api.spotify.com/v1/tracks/1IRZwD3r9VOehOR8rGeV3Y,audio_features,spotify:track:1IRZwD3r9VOehOR8rGeV3Y,0.707
I Just Wanna Run,2S4CfxZG29GZWwDeMtBq2R,2014-05-17T20:58:01Z,The Downtown Fiction,7MRDkEKtdsGcYn11A4qgUL,alternative pop rock,Best I Never Had,5fXNchpJ8jblaAsFQgVjLH,2010-03-23,0.00769,0.669,199960,0.667,0,4,0.0983,-3.0,1,0.0511,128.103,4,https://api.spotify.com/v1/tracks/2S4CfxZG29GZWwDeMtBq2R,audio_features,spotify:track:2S4CfxZG29GZWwDeMtBq2R,0.69
Honestly,0wGWmko6pOeimMMATKGz2I,2014-05-17T18:01:24Z,Cartel,6wQMF27xWhSyJFnO9L5mQk,emo,Chroma,7AZkUgupOwkMUjOtMMZ6OZ,2005,2.48e-05,0.449,207333,0.903,0,1,0.133,-4.949,1,0.0388,144.522,4,https://api.spotify.com/v1/tracks/0wGWmko6pOeimMMATKGz2I,audio_features,spotify:track:0wGWmko6pOeimMMATKGz2I,0.583
When You Were Young,3gNGi2iUGHXGpBQHce6Nua,2014-05-17T17:27:10Z,The Killers,0C0XlULifJtAgn6ZNCW2eu,modern rock,Sam's Town,62zNw66LWCYoYSPGkJ2qCm,2006-10-03,0.000152,0.467,220427,0.988,0.0484,11,0.28,-3.313,1,0.112,130.435,4,https://api.spotify.com/v1/tracks/3gNGi2iUGHXGpBQHce6Nua,audio_features,spotify:track:3gNGi2iUGHXGpBQHce6Nua,0.321
Hit Me With Your Best Shot - 1999 Digital Remaster,7nrtHjt4Vk4Z5jMHOwaS8F,2014-05-17T17:27:00Z,Pat Benatar,43mhFhQ4JAknA7Ik1bOZuV,album rock,Synchronistic Wanderings,4CcLtOTSlV2389khMapisZ,1999-09-23,0.109,0.715,171293,0.702,7.73e-06,4,0.255,-6.055,1,0.0296,127.446,4,https://api.spotify.com/v1/tracks/7nrtHjt4Vk4Z5jMHOwaS8F,audio_features,spotify:track:7nrtHjt4Vk4Z5jMHOwaS8F,0.954
Inside Out,4GiVcDqNQI0fc0yYuRGH9m,2014-05-14T22:25:40Z,Eve 6,4Eqd24yS5YcxI8b6Xfuwr8,alternative metal,Eve 6,1qJOmC60ez9RNWPg4ELMBW,1998,0.114,0.483,219467,0.818,0,11,0.367,-7.666,1,0.0444,175.668,4,https://api.spotify.com/v1/tracks/4GiVcDqNQI0fc0yYuRGH9m,audio_features,spotify:track:4GiVcDqNQI0fc0yYuRGH9m,0.691
Closing Time,1A5V1sxyCLpKJezp75tUXn,2014-05-14T22:18:27Z,Semisonic,1TqQi97nqeiuOJrIFv5Sw0,alternative rock,20th Century Masters: The Millennium Collection: Best Of Semisonic,4JDBx5wQ82jb8PjLYPBP8L,2003-01-01,0.0204,0.478,274160,0.854,1.21e-06,7,0.115,-5.454,1,0.0289,91.854,4,https://api.spotify.com/v1/tracks/1A5V1sxyCLpKJezp75tUXn,audio_features,spotify:track:1A5V1sxyCLpKJezp75tUXn,0.274
My Own Worst Enemy,33iv3wnGMrrDugd7GBso1z,2014-05-14T22:05:53Z,Lit,5mgr0FFpvy267wKVAYg8qp,alternative rock,A Place In The Sun,3w5Uz3q4SJze14P60ZChsp,1999-02-22,0.00129,0.494,169027,0.946,0,4,0.398,-2.757,1,0.0637,103.408,4,https://api.spotify.com/v1/tracks/33iv3wnGMrrDugd7GBso1z,audio_features,spotify:track:33iv3wnGMrrDugd7GBso1z,0.741
Holiday / Boulevard of Broken Dreams,0MsrWnxQZxPAcov7c74sSo,2014-05-13T00:49:35Z,Green Day,7oPftvlwr6VrsViSDV7fJY,permanent wave,American Idiot,5dN7F9DV0Qg1XRdIgW8rke,2004-09-21,0.000659,0.29,493400,0.827,2.55e-06,8,0.301,-3.451,1,0.0362,167.086,4,https://api.spotify.com/v1/tracks/0MsrWnxQZxPAcov7c74sSo,audio_features,spotify:track:0MsrWnxQZxPAcov7c74sSo,0.45
Have Love Will Travel,0FpsmxqaTIhumiQaqlrA4Z,2014-05-12T22:55:23Z,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,alternative rock,Thickfreakness,1BicwqogYc0pnMIH3tr0cM,2003-04-08,0.059,0.37,184720,0.922,0.453,4,0.261,-2.461,0,0.0831,116.895,4,https://api.spotify.com/v1/tracks/0FpsmxqaTIhumiQaqlrA4Z,audio_features,spotify:track:0FpsmxqaTIhumiQaqlrA4Z,0.548
Boomerang - Live at Warped Tour 2013,4Rzniu9uNMKDo4C1Ohi5s2,2014-05-12T22:12:30Z,The Summer Set,0pwyD6DhbFWn8uVSz2Fr0w,alternative pop rock,Spotify Sessions - Live at Warped Tour 2013,0Cvy3SH2exFvz8WIX68HSZ,2014-03-04,0.191,0.599,276547,0.939,0,9,0.426,-4.379,1,0.199,94.072,4,https://api.spotify.com/v1/tracks/4Rzniu9uNMKDo4C1Ohi5s2,audio_features,spotify:track:4Rzniu9uNMKDo4C1Ohi5s2,0.537
Sweet and Low - New Album Version,1W4c3lEi67BG5Ev7CgYqNi,2014-05-12T22:06:23Z,Augustana,61YE3whKiuRr83j1yOm5M7,acoustic pop,"Can't Love, Can't Hurt",6I5vLJXuALJYodn6u3ZhSG,2008,0.00572,0.443,214067,0.727,0.000845,11,0.106,-4.455,1,0.0315,151.93,4,https://api.spotify.com/v1/tracks/1W4c3lEi67BG5Ev7CgYqNi,audio_features,spotify:track:1W4c3lEi67BG5Ev7CgYqNi,0.407
Dirty Little Secret,5lDriBxJd22IhOH9zTcFrV,2014-05-12T22:06:06Z,The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT,modern rock,Move Along,3PWEGZ6CYvXRnr0JCECsDe,2005-01-01,0.000346,0.465,193653,0.954,5.38e-06,10,0.573,-4.251,1,0.044,143.85,4,https://api.spotify.com/v1/tracks/5lDriBxJd22IhOH9zTcFrV,audio_features,spotify:track:5lDriBxJd22IhOH9zTcFrV,0.458
"Dear Maria, Count Me In",18HtrVceFUqG9aukMZN2et,2014-05-12T22:05:49Z,All Time Low,46gyXjRIvN1NL1eCB8GBxo,modern rock,"So Wrong, It's Right",4aRzoy5LzUmnqB52RLc6Nq,2007-09-25,0.00725,0.465,182827,0.896,0,2,0.206,-3.126,1,0.0795,181.014,4,https://api.spotify.com/v1/tracks/18HtrVceFUqG9aukMZN2et,audio_features,spotify:track:18HtrVceFUqG9aukMZN2et,0.569
The Great Escape,56Tl3UgyZTqfZtvFNS31wm,2014-05-12T22:04:08Z,Boys Like Girls,0vWCyXMrrvMlCcepuOJaGI,neo mellow,Boys Like Girls,47ttGApwQx3iAWz8tFFnNj,2006,0.00166,0.423,206520,0.94,0,1,0.178,-4.012,0,0.0635,149.934,4,https://api.spotify.com/v1/tracks/56Tl3UgyZTqfZtvFNS31wm,audio_features,spotify:track:56Tl3UgyZTqfZtvFNS31wm,0.505
The Curse of Curves,6uzuW7L1t1UhnzbfXwtMtQ,2014-05-12T22:03:33Z,Cute Is What We Aim For,7AsPubxWM5tfW4hTZEL3aP,emo,The Same Old Blood Rush With A New Touch,66cyBjBDqSWQgh5Ix3geNl,2006-06-19,0.39,0.534,203627,0.792,0,5,0.191,-4.512,1,0.0677,145.881,4,https://api.spotify.com/v1/tracks/6uzuW7L1t1UhnzbfXwtMtQ,audio_features,spotify:track:6uzuW7L1t1UhnzbfXwtMtQ,0.477
Meant to Live,2hV8nbjOBpf0sIGmC38SMy,2014-05-12T21:37:21Z,Switchfoot,6S58b0fr8TkWrEHOH4tRVu,ccm,Rock (Hip Cuts),1R01jR9qz1E0vuWgE9yU5f,2008-08-19,0.00372,0.389,199747,0.872,1.3e-06,2,0.421,-5.994,1,0.0434,151.629,4,https://api.spotify.com/v1/tracks/2hV8nbjOBpf0sIGmC38SMy,audio_features,spotify:track:2hV8nbjOBpf0sIGmC38SMy,0.556
1985,4UuHWIkAWnN176A2rx7YFB,2014-05-11T22:00:21Z,Bowling For Soup,5ND0mGcL9SKSjWIjPd0xIb,comic,A Hangover You Don't Deserve,7JST4gPYSXFegyuk9nKFb0,2004-09-11,0.000246,0.607,193000,0.878,0,4,0.337,-4.422,1,0.0665,119.955,4,https://api.spotify.com/v1/tracks/4UuHWIkAWnN176A2rx7YFB,audio_features,spotify:track:4UuHWIkAWnN176A2rx7YFB,0.853
25 or 6 to 4 - 2002 Remaster,7GqIDx2QVGOpd4r1fZaUUW,2014-05-11T18:44:46Z,Chicago,3iDD7bnsjL9J4fO298r0L0,adult standards,Chicago II,0PRgsdDXQ8QPaDUetVF7yN,1970-01-26,0.309,0.604,289800,0.905,0.0632,4,0.0837,-7.059,0,0.0578,147.448,4,https://api.spotify.com/v1/tracks/7GqIDx2QVGOpd4r1fZaUUW,audio_features,spotify:track:7GqIDx2QVGOpd4r1fZaUUW,0.723
Highway Star,79q7xFOodcfIVbpNHjE2gB,2014-05-11T18:43:42Z,Deep Purple,568ZhdwyaiCyOGJRtNYhWf,album rock,Deepest Purple: The Very Best of Deep Purple,2jm9Vixt3Nn2oE4VtOVUD8,1980,0.00307,0.252,367947,0.874,0.014,9,0.122,-6.596,0,0.0602,172.804,4,https://api.spotify.com/v1/tracks/79q7xFOodcfIVbpNHjE2gB,audio_features,spotify:track:79q7xFOodcfIVbpNHjE2gB,0.377
Layla - 40th Anniversary Version / 2010 Remastered,3k9i7UzeSUYWIfUZFeFDUd,2014-05-11T18:43:03Z,Derek & The Dominos,2rc78XDH9zuJP6bm78lU8Z,album rock,Layla And Other Assorted Love Songs (40th Anniversary / 2010 Remastered),5IJXJ6OL7wtN8nc3EyQj4N,1970-11-01,0.577,0.404,423840,0.903,0.297,1,0.287,-3.88,1,0.0668,115.672,4,https://api.spotify.com/v1/tracks/3k9i7UzeSUYWIfUZFeFDUd,audio_features,spotify:track:3k9i7UzeSUYWIfUZFeFDUd,0.498
Eruption,24GaspdcJWLts2R1wurDfW,2014-05-11T18:39:33Z,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,album rock,Van Halen (Reissue),7G2PY8yve3Db0PeGsosb4x,1978-02-07,0.425,0.193,102133,0.68,0.48,8,0.109,-8.471,1,0.053,81.346,4,https://api.spotify.com/v1/tracks/24GaspdcJWLts2R1wurDfW,audio_features,spotify:track:24GaspdcJWLts2R1wurDfW,0.521
Sex on Fire,0ntQJM78wzOLVeCUAW7Y45,2014-05-11T18:37:55Z,Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,modern rock,Only By The Night,5CZR6ljD0x9fTiS4mh9wMp,2008-09-23,0.00172,0.542,203347,0.905,0.0104,9,0.136,-5.653,1,0.054,153.398,4,https://api.spotify.com/v1/tracks/0ntQJM78wzOLVeCUAW7Y45,audio_features,spotify:track:0ntQJM78wzOLVeCUAW7Y45,0.374
Black Betty,7bgqrFI8m1MjCWov3Urm3i,2014-05-11T18:37:44Z,Ram Jam,6FITmSxIMsk6TfulFiCIIz,album rock,Mullets Rock!,5ErCP3TbmmxrujgSMN02Hs,2003-03-11,0.00535,0.487,237960,0.905,0.00218,11,0.0647,-7.001,0,0.102,117.417,4,https://api.spotify.com/v1/tracks/7bgqrFI8m1MjCWov3Urm3i,audio_features,spotify:track:7bgqrFI8m1MjCWov3Urm3i,0.685
