acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,arstist_id,artist_name,genre,name
0.138,0.452,142267.0,0.838,6Tti84h5yge2xj3DVOmw0f,0.851,1.0,0.155,-7.248,0.0,0.0381,128.974,4.0,0.317,7iLc4hrjOjQPfg1E3cCHg1,Tim Berg,EDM,Bromance - Avicii's Arena Mix
0.000162,0.604,182118.0,0.948,5cONIcZ21ba5694T4ayY5v,0.675,7.0,0.334,-1.608,1.0,0.0619,170.045,4.0,0.615,2BuSNpxpMGJGiAAWJYJT2t,Noisestorm,EDM,Heist
0.632,0.489,304755.0,0.749,5VmQRGS1JiDNeNeo9aFFdq,0.0709,8.0,0.0893,-7.644,1.0,0.041,125.993,4.0,0.147,10gzBoINW3cLJfZUka8Zoe,Above & Beyond,EDM,Good For Me - ALPHA 9 Remix
0.0209,0.745,204693.0,0.8,4nx4h17pRj1ikT0hZecR8z,0.000479,11.0,0.113,-5.606,0.0,0.0361,122.008,4.0,0.314,1bJJlRHoc1UVeqzxcrPLIw,Phantoms,EDM,Say It
0.0903,0.731,176414.0,0.782,5jMvwTgvkTc9730UgUf8Fj,0.0867,9.0,0.182,-7.358,1.0,0.0665,122.964,4.0,0.735,5lwT6gFdwV3Wcol07KUiJx,Mike Mago,EDM,Outlines - Radio Edit
0.041,0.55,271749.0,0.858,6btkdvumrTmcFzy3oFpZqS,0.199,6.0,0.0562,-2.58,1.0,0.0357,145.169,4.0,0.577,1HQGhla3VNj1dBmKTtVT2t,Ookay,EDM,Thief - Flux Pavilion Remix
0.0152,0.603,240000.0,0.917,2Moi3FKkLO1SZX233seKjr,0.0,4.0,0.355,-2.212,0.0,0.0345,123.9,4.0,0.115,55FVjkpZs1zuo3zqBgrKtC,Kaivon,EDM,Whole Life
0.00226,0.75,187894.0,0.9,5dZejSZKGTrwPFo2DMAiqf,0.0148,5.0,0.0558,-3.604,1.0,0.065,124.98,4.0,0.56,3IHsD0sttucHrX8b32Vcab,BROHUG,EDM,Fake Fake Fake
0.000664,0.647,189547.0,0.903,3NE6I1PCiTL8JAhVmC0SDb,0.018,2.0,0.113,-5.045,1.0,0.0513,128.009,4.0,0.285,5kp9Qhzri9LrDkzrtjt5Sh,Adrian Lux,EDM,Can't Sleep - Radio Edit
0.141,0.628,211960.0,0.565,2aKxfUQg9dhvgm7Yt9Lc7Q,0.00916,4.0,0.106,-7.702,1.0,0.0408,120.042,4.0,0.153,0FVj4JuzTyudaXAwfqDQ20,Autograf,EDM,Gravity (Flyboy Remix feat. French Horn Rebellion & Flyboy)
0.00138,0.432,248276.0,0.872,4sfkP51cCqIptRHtEbVNGk,0.418,8.0,0.36,-5.125,1.0,0.0381,174.032,4.0,0.351,06EfEcjc0vdvI6VNL0soIO,Rameses B,EDM,Samurai
0.000436,0.622,228996.0,0.957,3h3nlfgeLsjWW5otfkXUWo,0.264,2.0,0.126,-2.993,1.0,0.104,130.035,4.0,0.434,0o9qzOHuHkGZ3xMFKpMFkC,Black Tiger Sex Machine,EDM,Religion - Far Too Loud Remix
0.0147,0.567,192207.0,0.887,1B67ptXH1xg3OHTMVFW37r,0.0136,1.0,0.327,-5.995,0.0,0.0297,125.017,4.0,0.159,2ohlvFf9PBsDELdRstPtlP,Ferry Corsten,EDM,Our Moon
0.00234,0.299,186269.0,0.932,0qJkYnXVlPCdi3lgfhMVtW,0.0178,1.0,0.108,-3.805,0.0,0.0979,133.302,4.0,0.153,558dSyN1mMqsKrEBcKJ2p0,NWYR,EDM,Drakaina
0.0157,0.886,168750.0,0.967,2VJ8G0LeX2hu7RWc4suNhe,0.389,4.0,0.239,-0.776,1.0,0.142,128.1,4.0,0.745,0CbeG1224FS58EUx4tPevZ,Timmy Trumpet,EDM,Freaks - Radio Edit
0.108,0.729,236458.0,0.808,6mDFoD64XOInpQJOtd9N3r,0.887,0.0,0.386,-9.683,1.0,0.0927,125.009,4.0,0.362,7kABWMhjA5GIl9PBEasBPt,Sunnery James & Ryan Marciano,EDM,"Love, Dance And Feel"
0.0122,0.557,227920.0,0.892,29ovbgjQ0pnjA7wE5tWeqs,0.000134,3.0,0.39,-5.273,0.0,0.0505,129.936,4.0,0.183,6OO0PboZcIWUWL7j2IyeoL,Markus Schulz,EDM,Destiny
0.000555,0.393,197200.0,0.805,59OTmT50LsfZVqExj9nCHL,0.000137,1.0,0.0746,-2.52,1.0,0.0471,74.931,4.0,0.325,4zymhxzJ0UJc74tMHGyoWs,Dirtyphonics,EDM,Sight Of Your Soul
0.0289,0.699,144000.0,0.945,2JmbEZudT2eA3kUp5nXGZf,0.0,1.0,0.362,-0.942,1.0,0.306,149.95,4.0,0.861,6SJnjpekgnONgNtxKeMP8m,Dodge & Fuski,EDM,Flat Line
0.024,0.722,186885.0,0.647,6O2eMeVNJnbmHC721q9EFV,0.444,7.0,0.462,-6.171,0.0,0.167,122.026,4.0,0.102,01olvHW7uzIInQx9VTNuJm,Rootkit,EDM,Be With You (ft. Gloria Kim)
0.0145,0.716,215253.0,0.972,3V2cgvvI483DKomiZBYsAA,3.22e-05,7.0,0.317,-2.302,1.0,0.196,110.026,4.0,0.576,5he5w2lnU9x7JFhnwcekXX,Skrillex,EDM,Bangarang (feat. Sirah)
0.157,0.65,224000.0,0.752,6GKkY9mPOBsavup6cSfC3T,8.05e-05,0.0,0.334,-7.306,1.0,0.0758,90.032,4.0,0.227,4fv1OFJywZ7DHCz3mVQQ45,Grabbitz,EDM,Fly on the Wall
0.00514,0.544,214625.0,0.917,54yS3B8rlwND60XbbuCD2Z,0.0,5.0,0.68,-2.685,1.0,0.046,132.044,4.0,0.289,1UtBjqMZBAmqIPlDrKu7Tr,Andrew Rayel,EDM,Horizon
0.00409,0.495,225000.0,0.866,30r107ODEMiFUEpnFHSGW7,0.184,7.0,0.13,-5.383,1.0,0.0662,127.995,4.0,0.146,64KfnYe81Wld2AkG4bkGIV,Gabriel & Dresden,EDM,Only Road - Cosmic Gate Remix
0.00418,0.592,298400.0,0.937,2nSvBHxMZz5buzG93DM2xr,7.58e-06,11.0,0.406,-5.453,0.0,0.158,150.096,4.0,0.339,3V1h3kAdiVDBiwlY2i6dJz,12th Planet,EDM,We Don't Play
0.023,0.643,147200.0,0.94,3ZrDQ6aVf4mzhKIjYqOUQU,5.76e-05,1.0,0.165,-3.823,0.0,0.33,150.168,4.0,0.279,04vdWVjgi45nrMAxeCEVQe,Bear Grillz,EDM,Run It (feat. Bok Nero)
0.0308,0.576,231750.0,0.961,1P1UvsJcy7hzkCM43jNWaD,0.199,2.0,0.237,-4.258,1.0,0.0568,139.941,4.0,0.0583,17esEoE9uEHFKuzkar2UL0,Tony Junior,EDM,Odin
0.0863,0.649,205947.0,0.716,0lYBSQXN6rCTvUZvg9S0lU,2.63e-05,8.0,0.135,-5.371,1.0,0.0349,99.988,4.0,0.163,540vIaP2JwjQb9dm3aArA4,DJ Snake,EDM,Let Me Love You
0.00539,0.681,212632.0,0.616,2xo44UuPdAFzaVMSX95suy,0.00403,1.0,0.0635,-9.173,1.0,0.0366,113.995,4.0,0.121,3QryVD03gGZOLQQXjy3EoA,Getter,EDM,Forget It (feat. Oliver Tree)
0.000797,0.761,255000.0,0.939,3D5Or5cnuSQ9IBnRTdjhGX,0.724,4.0,0.317,-2.714,0.0,0.0463,127.998,4.0,0.218,2L8yW8GIoirHEdeW4bWQXq,TJR,EDM,What's Up Suckaz
0.000321,0.676,229761.0,0.819,3S4Q8UyIrniN17nbkaxc8a,0.827,11.0,0.232,-6.885,1.0,0.118,170.003,4.0,0.0649,14XqctcPu0lzQjrUZ06Tsn,Going Quantum,EDM,Raw
0.123,0.694,226981.0,0.724,7uAgqmyJ8PTRXL9WtZfPNe,0.00298,0.0,0.214,-7.297,0.0,0.0322,105.963,4.0,0.455,0u18Cq5stIQLUoIaULzDmA,DROELOE,EDM,Sunburn
0.341,0.68,220433.0,0.541,2DLqygtisuvhIUeV3aKJSe,1.02e-06,2.0,0.23,-5.909,1.0,0.032,97.005,4.0,0.447,2QlwnS23KrBeshXFyK5U6M,LVNDSCAPE,EDM,Dive With Me (feat. Cathrine Lassen)
0.0336,0.637,194579.0,0.526,6OiOs0sxOk3vxuEjFBwAhn,0.424,7.0,0.148,-8.86,1.0,0.0677,106.998,4.0,0.156,6BNaPZdAIZAJnbgJRiZz2w,Kill Paris,EDM,where r u
0.00138,0.6,183750.0,0.811,3BAqz3rhnEEIvW8KWBr3E7,3.29e-05,6.0,0.245,-7.956,1.0,0.0489,126.071,4.0,0.467,1wdU1J2NHzcDYarT7jEU2A,Dastic,EDM,With Me
0.181,0.478,228775.0,0.518,7qDuDGkw8JPYYmoL87W54T,0.000185,6.0,0.18,-7.721,1.0,0.0378,147.805,3.0,0.38,2uEo8Rajpdz1AqineCVLHq,Mr FijiWiji,EDM,Iris
0.0323,0.786,192381.0,0.777,4iLEvbFCaxYzBIkO5ZlxRq,0.0614,1.0,0.259,-4.529,1.0,0.0556,126.008,4.0,0.383,7yOWqfe8iP613Ne5SV9XPP,Wahlstedt,EDM,So Good
0.00551,0.609,240469.0,0.974,6WgSGFGr5bZc96jmnHpNND,0.564,5.0,0.0422,-3.129,0.0,0.0762,127.967,4.0,0.216,5Ip2ecnyGpNyZvPuuYU8Ai,Dzeko & Torres,EDM,Alarm
0.0246,0.507,248480.0,0.824,1mia2jUSO5ea1Pe7xmsLV0,0.0451,6.0,0.0848,-2.501,1.0,0.0526,84.992,4.0,0.0394,24V5UY0nChKpnb1TBPJhCw,Jai Wolf,EDM,Indian Summer
0.0531,0.618,171429.0,0.885,1m3vmoYlc3tm1cNV0QWzzN,0.000417,11.0,0.191,-1.943,1.0,0.0551,125.984,4.0,0.554,53M4Iv2RkzzxFFvW2B1jhC,Breathe Carolina,EDM,Rhythm Is A Dancer (feat. Kaleena Zanders)
0.0407,0.577,269455.0,0.629,3kcTFW5BckceRgCXUArQCp,0.00105,8.0,0.0872,-9.298,1.0,0.0709,109.912,4.0,0.161,1ikID9RZZMvkuBGDWrqajq,Kasbo,EDM,Play Pretend
0.187,0.667,238330.0,0.834,4j6ChNxe87KqvEsYs30ppe,1e-06,5.0,0.0515,-4.205,0.0,0.13,95.015,4.0,0.674,7o7mC95EDbJKTcPAAs8C3r,Big Gigantic,EDM,Friends
0.00133,0.61,240045.0,0.733,7FWV0SaFxRg7TLjo163VgN,0.787,0.0,0.153,-8.371,1.0,0.0413,90.015,4.0,0.0905,2g1JSu9UfRcQQYb3b03Km7,Varien,EDM,Blood Hunter
0.00416,0.725,230205.0,0.722,4HiuT2pdJzwdSKf72aSdhs,0.19,9.0,0.181,-4.824,1.0,0.0712,74.999,4.0,0.345,4YJsSCuag8W1TFTgSeEc2k,Liquid Stranger,EDM,Spaceboss
0.00377,0.636,285596.0,0.761,023H4I7HJnxRqsc9cqeFKV,0.00784,9.0,0.0851,-7.752,0.0,0.035,120.837,4.0,0.463,61lyPtntblHJvA7FMMhi7E,Duke Dumont,EDM,I Got U
0.238,0.704,247731.0,0.589,6AbT4U50oinPqsYX5YrUnE,0.894,6.0,0.108,-8.464,1.0,0.0476,95.006,4.0,0.103,1NCLweIUpq8knzemBwAwoo,KOAN Sound,EDM,Sentient
0.00548,0.633,153931.0,0.969,1fdtn7sz0pRf4kxyFSexRi,0.202,1.0,0.0687,-1.082,1.0,0.0697,144.98,4.0,0.312,5c3akKV3CUqAVOnGZqf4S3,Barely Alive,EDM,Fusion Core
0.108,0.631,219715.0,0.951,0C3QADQBYFjcSeU8bY7Oex,0.836,5.0,0.173,-6.203,1.0,0.0439,124.007,4.0,0.703,2GVtgxcx7jg5xVCZsIHSGN,Dombresky,EDM,Simple Hit
0.172,0.57,208222.0,0.672,1ME3PNQYZbMGN73NN2Vhlh,1.04e-06,8.0,0.0768,-5.888,0.0,0.0716,120.018,4.0,0.461,3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,EDM,In Your Eyes (feat. Alida)
0.00703,0.783,139881.0,0.943,4ASByglsZAdEzAAeoAVt83,0.38,6.0,0.865,-5.064,1.0,0.119,127.987,4.0,0.488,50kceDjknh0CjwOko7kx7V,Jewelz & Sparks,EDM,Told You
0.000894,0.751,189120.0,0.882,4sfItXEPyigeIuV5E6pS8b,0.0599,1.0,0.166,-6.244,0.0,0.0557,124.978,4.0,0.435,7w1eTNePApzDk8XtgykCPS,Malaa,EDM,Riot Gear
0.00764,0.698,172381.0,0.895,0I3wlS5dlpw0hv5zhxN0pz,0.0175,9.0,0.217,-3.683,0.0,0.101,126.046,4.0,0.241,6heMlLFM6RDDHRz99uKMqS,RetroVision,EDM,We Like To Party
6.5e-05,0.239,262572.0,0.831,5Do9MonxKHpFtk1aANT101,0.0573,2.0,0.451,-4.791,0.0,0.0917,139.859,4.0,0.352,6EmSzH0r12lNsYQCFzCFS3,Tut Tut Child,EDM,Dragon Pirates
0.0113,0.592,508851.0,0.697,3ivn6JLGUbrFbhETQ4oikh,0.842,11.0,0.15,-8.924,1.0,0.0301,125.999,4.0,0.122,37U9sPqTZMd7AKJCWgcvkt,Pryda,EDM,Loving You
0.094,0.846,185530.0,0.726,1kXHqvq1R8dkx1Mm52nH9g,2e-06,1.0,0.0304,-3.376,1.0,0.0635,131.974,4.0,0.79,4WN5naL3ofxrVBgFpguzKo,Rudimental,EDM,"Be the One (feat. MORGAN, Digga D & TIKE)"
0.00512,0.446,265714.0,0.821,6zDwrk0h49oE3RYNGZ822v,2.35e-06,0.0,0.0598,-4.319,1.0,0.0544,139.903,4.0,0.25,1DLsogyGi0pwPtwV78D8uZ,KDrew,EDM,Circles - Original
0.000538,0.64,368000.0,0.792,582JLMTy2WCHPgKFJ4xCq7,0.604,10.0,0.0745,-4.875,0.0,0.0419,128.001,4.0,0.383,1C60viSZv6BoYtrnkZ44g5,Nadia Ali,EDM,Pressure - Alesso Remix
0.00987,0.465,217143.0,0.739,6laq4MxNrh2ZKZGLhB7G0V,1.88e-06,10.0,0.373,-7.786,1.0,0.0648,125.994,4.0,0.0652,4xSQ9zt3zGyyiCXazv4mhf,Steve Brian,EDM,Wait For Me
0.00246,0.554,223304.0,0.8,30fklVHmLiaBRgCg3nr0JC,0.704,3.0,0.104,-5.519,1.0,0.0365,115.064,4.0,0.206,0FvgCHaMG7KL6M83yJuhmL,Stephen Walking,EDM,Odin's Ghost
0.0736,0.608,185360.0,0.798,7zsXy7vlHdItvUSH8EwQss,0.0,6.0,0.156,-5.092,0.0,0.0432,92.943,4.0,0.501,738wLrAtLtCtFOLvQBXOXp,Major Lazer,EDM,Cold Water
0.00362,0.68,212000.0,0.942,3z3EmPMVgbMABeB43DzwZq,0.701,1.0,0.134,-6.929,0.0,0.0601,123.987,4.0,0.063,1yoZuH2j43vVSWsOwYuQyn,Ilan Bluestone,EDM,Stranger To Your Love
0.0132,0.595,186610.0,0.663,5h4pQW7cpKPby2pUoIxl1O,5.57e-05,2.0,0.119,-5.494,1.0,0.0315,126.972,4.0,0.402,1xfLBmx0n8DQri9HxJsq9O,Kryder,EDM,Stay With Me
0.0434,0.807,181000.0,0.836,7oJPmo2YL566okOf1RQcCp,0.396,0.0,0.113,-4.359,0.0,0.0359,120.057,4.0,0.962,1BAdSa5cdtCNLbvT7gWmtJ,Conro,EDM,luv(drunk)
0.0211,0.596,222533.0,0.856,6YUTL4dYpB9xZO5qExPf05,0.0178,4.0,0.141,-3.556,0.0,0.0346,127.949,4.0,0.743,7CajNmpbOovFoOoasH2HaY,Calvin Harris,EDM,Summer
0.383,0.598,382813.0,0.67,5VWVVSABdgccboSdrKGiZH,0.805,1.0,0.0781,-9.205,0.0,0.095,104.964,4.0,0.189,3a9qv6NLHnsVxJUtKOMHvD,The Glitch Mob,EDM,Fortune Days
0.0061,0.377,267800.0,0.931,2u6tZMWwhgnRggKHvRWINP,0.00891,7.0,0.167,-4.761,1.0,0.0397,173.987,4.0,0.0394,4BTcOR2hEQZQQL5AMo5u10,Rusko,EDM,Hold On - Sub Focus Remix
0.0227,0.868,192906.0,0.69,2dwnD6tMYqp8zQmfg1XvNQ,0.0526,3.0,0.059,-5.606,0.0,0.0856,123.997,4.0,0.457,19VDJ9IKyBSUMDJxLsasP6,Mr. Belt & Wezol,EDM,Way It Is
0.0373,0.641,231333.0,0.954,6K22KDdRacv9ZTDO4Sr5Jg,0.00104,6.0,0.785,-2.31,1.0,0.276,90.046,4.0,0.666,2yT7X3Gg2S51DHz67FAYL6,SNAILS,EDM,Frogbass
0.0173,0.747,169568.0,0.728,2M37iQ4sao74y4ISOGPthr,8.59e-05,10.0,0.0813,-6.683,0.0,0.0785,126.019,4.0,0.471,2y8eOaQNjiIuITkz6zGfgL,Julian Calor,EDM,Silence (feat. Trove)
0.00764,0.48,369413.0,0.49,6dJxZxcSOMRZ42zKUoZHwC,0.889,4.0,0.12,-7.092,0.0,0.0649,128.03,4.0,0.0909,6ckI88Ggj8DPe0TNAAVkjn,ALPHA 9,EDM,Come Home - Extended Mix
0.000612,0.559,195692.0,0.954,7xnTnh0V1UWjq6taofnuJL,0.0,1.0,0.348,-3.057,0.0,0.0436,130.006,4.0,0.152,3WGxBKuYawiVOmCwR8FIUC,Super8 & Tab,EDM,Hurricane Love
0.0265,0.681,222595.0,0.849,4OwCz4D1JvgPkNjyGrfSAH,0.00787,2.0,0.307,-3.257,1.0,0.0409,160.061,4.0,0.467,1a6oIpEh4DGgaqgWg5xwd3,Ganja White Night,EDM,Flava
0.201,0.676,187826.0,0.987,5o4MRKC6Y8idOvgEvpsx5P,0.681,9.0,0.113,-2.907,0.0,0.0771,137.994,4.0,0.556,6lO3fSdhsdpeOcrbqAJsRU,Aero Chord,EDM,Drop It
0.0987,0.748,148242.0,0.973,7uKjjI2a4Ia8nHKzgdya1y,0.0301,5.0,0.325,-2.557,0.0,0.104,128.059,4.0,0.672,2yhI3iWovCQYjhjoqzKO2R,Garmiani,EDM,Fogo (feat. Julimar Santos)
0.123,0.506,297515.0,0.715,4jqYXH8BDZlCkM4CN8hH5q,0.861,0.0,0.0987,-10.633,1.0,0.0336,124.009,4.0,0.103,1Zz6NBe8UIZjm88TvehFtx,Le Youth,EDM,Colour
0.369,0.861,225181.0,0.602,5n9DJWUiwuKuPE9sCVbQ0n,0.0644,2.0,0.0751,-7.314,0.0,0.0617,114.978,4.0,0.684,4csQIMQm6vI2A2SCVDuM2z,Hayden James,EDM,Something About You
0.0108,0.666,170880.0,0.785,67Qag8I3eEarJejfXkYEX1,0.000429,6.0,0.541,-6.033,0.0,0.102,125.001,4.0,0.248,25sJFKMqDENdsTF7zRXoif,Klaas,EDM,Ok Without You
0.146,0.36,231311.0,0.951,6i2fFT8CZk5hDOdq4bPVpD,0.00238,2.0,0.262,-3.539,0.0,0.061,127.308,4.0,0.412,1YuNQvsvOsMBm0ahbxB8qM,Orjan Nilsen,EDM,The Last Goodbye - Matt Fax Remix
0.0094,0.479,267353.0,0.896,5awDNL0otyBZIpgjGnO49w,0.234,7.0,0.125,-4.786,0.0,0.12,170.04,4.0,0.165,4lC8Q0azW5ij2e1skZo377,Stonebank,EDM,Ripped To Pieces
0.251,0.786,255094.0,0.706,5MxDkXp4X06zjnIUqvEvdQ,0.213,9.0,0.142,-6.212,0.0,0.0537,120.011,4.0,0.313,28j8lBWDdDSHSSt5oPlsX2,ZHU,EDM,Cocaine Model
0.000431,0.833,202276.0,0.886,4cWafPsRizm6woL5j4HNTD,0.00451,11.0,0.11,-6.767,1.0,0.0573,122.025,4.0,0.604,4bXUaTjc7TQTvLqqCAlfYt,Jack Back,EDM,(It Happens) Sometimes
0.000287,0.626,211875.0,0.96,0VV4lfEdeV4PEAjuQH72N8,0.000304,4.0,0.894,-4.234,0.0,0.0837,128.001,4.0,0.146,4XU5f8nGiPMr6eetud6epC,Nitro Fun,EDM,Cheat Codes
0.329,0.611,189000.0,0.543,5MGeW5mHnqeJiM0NPBbkEZ,0.0,1.0,0.281,-5.288,0.0,0.0672,174.862,4.0,0.561,7CCjtD0hCK005Bvg2WG1a7,Carnage,EDM,I Like Tuh
0.0291,0.83,195740.0,0.508,265yhmmWClZfBmgNPzwOMP,0.0,5.0,0.24,-6.07,1.0,0.0613,95.051,4.0,0.797,20mCdWSz6PqFQof9gFFJ1r,Alvaro,EDM,Watching You
0.000514,0.541,225625.0,0.915,6jokFmRmdTrvlcQoga5Zx8,0.467,11.0,0.329,-3.498,0.0,0.163,96.034,4.0,0.0601,3DajvNySJjylWpCSeXefFm,Pixel Terror,EDM,Amnesia
0.023,0.64,191659.0,0.853,07Kqg6euIz75AEzi1QPM32,0.000107,4.0,0.561,-6.493,0.0,0.0658,125.874,4.0,0.114,3PtCud9dIdOv4exrzdZZ1C,MAKJ,EDM,Promises
0.239,0.715,212733.0,0.605,72gv4zhNvRVdQA0eOenCal,1.41e-05,0.0,0.189,-5.128,0.0,0.0428,122.956,4.0,0.454,6MDME20pz9RveH9rEXvrOM,Clean Bandit,EDM,Symphony (feat. Zara Larsson)
0.128,0.786,190277.0,0.803,0eOcjJgpO8XdJbPMYJgKqq,0.0167,5.0,0.266,-5.21,1.0,0.164,123.002,4.0,0.598,3TaUSUXn41GixL7zbvrIDt,A-Trak,EDM,Coming Home
0.275,0.475,191120.0,0.846,5Fla3zyOCcIRqrDoKLU0DP,0.0,10.0,0.0824,-3.344,1.0,0.283,96.036,4.0,0.451,5CCwRZC6euC8Odo6y9X8jr,Rita Ora,EDM,Let You Love Me
0.00735,0.784,203520.0,0.91,2vHOCV5YErCA8ypUwHozcA,0.581,1.0,0.28,-2.698,1.0,0.0824,125.025,4.0,0.596,24neLwyYRyj4ItaGnFeIT0,JOYRYDE,EDM,ON FIRE
0.0244,0.749,159360.0,0.765,63ihmOkC4b2lsglpPG9GoU,0.0185,10.0,0.076,-5.285,0.0,0.0668,124.993,4.0,0.702,05KjvP5zdwtEIgEazqblZw,Marc Benjamin,EDM,Start Over Again (feat. Vula)
0.0151,0.693,228267.0,0.678,1kKYjjfNYxE0YYgLa7vgVY,5.71e-06,8.0,0.101,-7.159,1.0,0.0324,103.952,4.0,0.404,23fqKkggKUBHNkbKtXEls4,Kygo,EDM,Higher Love
0.0609,0.648,242035.0,0.75,38Zr5Q5O5o6CYaioIRHSqL,4.41e-06,0.0,0.104,-3.248,1.0,0.0335,105.03,4.0,0.556,2x7EATekOPhFGRx3syMGEC,The Knocks,EDM,Ride or Die (feat. Foster the People)
0.0511,0.591,284142.0,0.781,6xzhcsONKuG7lxXwogJ7M4,0.00254,7.0,0.0942,-3.141,0.0,0.0581,174.031,4.0,0.078,4Pn0zmbERg32YIOjl2nOQf,Droptek,EDM,Illusions (ft. Holly Drummond)
0.000703,0.664,194887.0,0.994,1HPKv8KcF2j5pCeKOMTO0o,0.78,1.0,0.899,-1.878,1.0,0.0716,132.982,4.0,0.0377,0QJKELJZZuLAjqLOOixJm5,The Bloody Beetroots,EDM,Warp 2.019 (feat. Steve Aoki) - Steve Aoki & Kayzo Remix
0.145,0.684,175380.0,0.908,31f3iUQ0R9suzOdJmIkmp5,0.0,0.0,0.521,-5.561,0.0,0.0526,123.026,4.0,0.691,3T0HSMgUpuH1hXbT1JPwQF,Redondo,EDM,Neon Boulevard (feat. Cally Rhodes)
0.209,0.744,160430.0,0.695,3Fq1tzIgvxTm0pRcqVbsRy,0.000316,6.0,0.251,-7.628,0.0,0.0377,128.031,4.0,0.285,5veVxxPm1vzgi6pO2iVA8L,Bruno Martini,EDM,Save Me
0.000358,0.596,151523.0,0.939,1ZED61OnGZeZH9hk06d81C,0.84,7.0,0.298,-4.659,1.0,0.0407,127.992,4.0,0.269,3NwcP2GO2sZZS2BVvWcc9T,Kura,EDM,Young & Invincible
0.0394,0.803,228281.0,0.749,6uLscbWFsxXLq8pd85ZwWr,0.388,1.0,0.15,-4.93,1.0,0.28,127.948,4.0,0.6,7uGeDBa1LJ7T1X4fpl8mwk,Bad Computer,EDM,Riddle
0.0115,0.679,147255.0,0.879,7sEwsJK7Ol0J6PFV9nioxu,0.0151,5.0,0.343,-3.321,0.0,0.0556,126.079,4.0,0.325,3v6Ji4uoWtKRkhuDUaxi9n,Dynoro,EDM,Me Provocas
0.000265,0.504,188800.0,0.981,7924NRevY7KfgupyhT6Xky,0.687,9.0,0.327,-0.738,0.0,0.0476,75.025,4.0,0.582,25oLRSUjJk4YHNUsQXk7Ut,GRiZ,EDM,Juicy
0.322,0.562,394435.0,0.813,5M1RkDI7SslbNs7ukKmkew,0.894,7.0,0.129,-7.748,0.0,0.033,114.997,4.0,0.0365,5zfDGV6C2Xwns1g773GF3N,Magnificence,EDM,Encore
0.00048,0.595,222562.0,0.879,7AQyx6fF4zINWCuwVTGcx0,0.848,2.0,0.115,-3.83,1.0,0.0347,110.012,4.0,0.166,1ldNdtZX38LAsOk0ciLvb2,F.O.O.L,EDM,Revenger
0.0392,0.833,164898.0,0.639,3srQQxcIZO3PxtOJ83BmDM,4.24e-05,0.0,0.162,-3.825,0.0,0.0881,146.996,4.0,0.653,0tvpihdAsKiNnP6sWS3jUI,TroyBoi,EDM,Favorite
0.443,0.849,165618.0,0.483,08Kj0lvbsqAxzeUOBYZRL6,0.000141,6.0,0.0786,-7.114,0.0,0.291,101.015,4.0,0.282,0vqJkZ0RpLZixt3lTmD8vP,Whethan,EDM,Good Nights (feat. Mascolo)
0.566,0.564,201600.0,0.722,5v51fJZB0MEfhdg4RBR7jK,1.26e-06,11.0,0.323,-5.453,1.0,0.0444,150.04,4.0,0.244,7d5SfGXKpgS3JK8BFIq59h,William Black,EDM,Deep Blue
0.299,0.446,272792.0,0.742,6csM8o9XpHMQJSxUkT7VOs,0.272,5.0,0.106,-8.94,0.0,0.0498,104.971,4.0,0.388,58UpHBCQ1Jj67DJsR7Qyqg,Uppermost,EDM,Uprising
0.0453,0.603,268307.0,0.827,1LQiF6aZfnNgxerxWJRbxw,0.619,6.0,0.0833,-7.372,1.0,0.0714,144.992,4.0,0.311,3fmMaLC5jjf2N4EC2kTx0u,Hermitude,EDM,HyperParadise - Flume Remix
0.0499,0.679,223511.0,0.808,7ED8YfAot9P3QKiH5owgA7,0.000112,1.0,0.365,-5.972,1.0,0.0653,130.95,4.0,0.374,41DKMtAnhVo7aDeluAHDJg,MYRNE,EDM,Splinter (with salem ilese)
0.0656,0.711,219273.0,0.792,40vxyMiqiIpiRmHqQkdQj2,5.59e-05,0.0,0.371,-5.89,0.0,0.111,120.013,4.0,0.766,5h4HpujvLoTaqy2tkrs2DC,Televisor,EDM,Break Loose
0.0027,0.796,173333.0,0.926,19KmYVh1pl3ghg2JdFzWKh,0.0,6.0,0.06,-4.924,0.0,0.0401,126.029,4.0,0.456,24Sxfn1uAoJmuR9N72drt9,Mike Candys,EDM,The Riddle Anthem - Rework
0.00321,0.571,198469.0,0.876,6RkS0CfEdlfOpmGfONFUjp,7.1e-06,1.0,0.104,-7.403,1.0,0.0462,128.005,4.0,0.319,6d7AYr4nvqHPhfPaDLLeRU,Qulinez,EDM,Body Dancing
0.255,0.81,205000.0,0.761,4l2Y29470FwPeebV8czTG6,0.00287,8.0,0.18,-4.966,1.0,0.134,97.99,4.0,0.396,1htHgbGwgCWJBfGiQwcRqC,Dr. Fresch,EDM,Feedback (feat. Mina Knock)
0.0313,0.654,244889.0,0.749,4FJQhrYrmnUnmbQyKlyHfq,0.00181,10.0,0.122,-4.711,1.0,0.0325,94.989,4.0,0.354,4VqBNQRr0nDN0trNUOn0co,WRLD,EDM,Little Too Close
0.129,0.866,198040.0,0.699,0IDU2CjK6ayag6xjarO3kh,0.00089,7.0,0.264,-5.525,0.0,0.0408,119.999,4.0,0.663,5EehXjjMktLuJmbRsM7YfB,Disciples,EDM,Solid Gold (feat. bshp)
