artist_id,artist_name,genre,id,name,release_date
7qvsLYsYP0MHD7jkdv6DAG,Sara Evans,Country,19zb0fxeiJqCLYHj6L8iYG,Suds in the Bucket,2003
6rJqqRce0Kvo2dJUXoHleC,Alabama,Country,29nNU80zu0vscbrvTi55mG,I'm in a Hurry (And Don't Know Why),1980
1zhIzONVRlTfD1VQRauHMl,Chris Cagle,Country,0nprj2O0teCglthuhzTG5o,Chicks Dig It - Single Edit,2003-01-01
0oBEeN6BCxEgMogzThqrPf,Big & Rich,Country,6dFcL5hsy8dy0RCFx7f5FD,Fake ID (feat. Gretchen Wilson),2011-05-17
50hFWG3MaUUX5phNrrVc97,Sawyer Brown,Country,3kg4W7OIAVSNTLjXArK0Kn,The Race Is On,1989-09-13
4aJTB79uwT4sP0Nb8QGWHc,Joe Nichols,Country,1rGLPyb4LMojT4wpxiZTp8,Sunny and 75,2013-10-08
6roFdX1y5BYSbp60OTJWMd,Tim McGraw,Country,4Pn0JlCUusD2QHjADuOzuV,Humble And Kind,2015-01-01
1By9QBFnjZAoI83BZppHlt,Billy Currington,Country,3I7krC8kr0gFR7P6vInR1I,Do I Make You Wanna,2015-06-02
37W8SKV5Vc8lcGtdyWCA5m,Gary Allan,Country,63u5QGp9dKXAoYTVKUKBYn,Watching Airplanes,2007-01-01
36eTeLNx8ErucrEyRm6JOo,Shenandoah,Country,37KWffCdnLyHqvhugCQNM6,Next To You Next To Me,1996-01-01
25NQNriVT2YbSW80ILRWJa,Faith Hill,Country,3y4LxiYMgDl4RethdzpmNe,Breathe,1999-11-09
0dlwjJe4kg9TgOMN184bJF,Mark Wills,Country,24SM5UDYgjEzNUcVu2cURV,I Do (Cherish You),1998-01-01
5vngPClqofybhPERIqQMYd,George Strait,Country,4TnUKixNWMfajncgdSwFoi,Amarillo By Morning,1982-01-01
3bGXaFVQLASmDMdjjeJr8a,Montgomery Gentry,Country,1YR1ChVR8n5EtLRIIDhRTF,Where I Come From,2011-10-14
1XhhO2dTs2fKyhILj0aam6,Phil Vassar,Country,166uOnqKj9iSOp4GYqoDOj,Little Red Rodeo,2000
13YmWQJFwgZrd4bf5IjMY4,Brad Paisley,Country,5Flk5ig2Lt0FrdM8UQfVeu,Off Road,2021-02-10
69Etpls5a2aATUkB6NInTY,Neal McCoy,Country,3VffiMehjhfqo7XZ5zGpCP,Wink,1994-01-18
3IhWQSrLj8EJjdvjFTpCyo,Vince Gill,Country,7C04W8ooqQD3vWKUSzeYnz,Go Rest High On That Mountain,1994-01-01
4XwKU420OWVk38vz1KvH3M,Aaron Tippin,Country,038jgLNIvp7QQNf5vILf5d,Kiss This,2000-01-01
0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,Country,4bVuIlGQBMWS7vIhcx8Ae4,What Hurts The Most,2006-01-01
7MSTO40bsb3DOJQT6xLsIc,The Judds,Country,6BkK5Dsu1kTne7Cn6EyYex,Why Not Me,1984-10-15
738OS3zrCO782uDiUN9pet,Lee Ann Womack,Country,6dWGSm15Vj6m7qLKEO85ZN,I May Hate Myself In The Morning,2005-01-01
2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,Country,7G6l2FtQyRhQgYgut2I6i8,As Good As I Once Was,2005-01-01
3U7k7hBsHF9dy4ELW53Wrv,John Anderson,Country,0D2jPX7b8uuHfiwGms76mY,Seminole Wind,1992-02-07
3CygdxquGHurS7f9LjNLkv,Little Big Town,Country,11qh54D0PKkBwelpDxxiEU,Girl Crush,2014-10-21
1SX44N5qjWuFcCK8WTO0c6,Pam Tillis,Country,1UWAhFXMAebtKo904MuEhp,Shake The Sugar Tree,1992-09-29
0u2FHSq3ln94y5Q57xazwf,Keith Urban,Country,6ZOPiKQeibCn7fP8dncucL,Blue Ain't Your Color,2015-05-06
6vgqbvuLEUcrg7SB1kRTYE,Jason Michael Carroll,Country,3PJq5Cu74e3bIes9sY7jM1,Alyssa Lies,2007-02-06
3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,Country,1dgWTMoHwTUnQhOQ8SR5fV,American Kids,2014-09-22
5CCf77sKGlTdfIiIDaVScj,Little Texas,Country,04F6rARD2mv4JiT8WglIDz,What Might Have Been,1993
4mxWe1mtYIYfP040G38yvS,Alan Jackson,Country,59kHPbwyyCApYA8RQQEuXm,Chattahoochee,1992-10-09
66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert,Country,0kPeZAyIhIfeZNrtfjJGDB,Bluebird,2019-11-01
7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,Country,1soxUgYIZb1qx1c7o1Lc7z,Drunk On A Plane,2014-01-01
7dmeVSH4lJqxXU7C87dKIB,Tanya Tucker,Country,7k9F26WpokhmRjzwxlCsCP,Two Sparrows In A Hurricane,1992-01-01
1UTPBmNbXNTittyMJrNkvw,Blake Shelton,Country,4ijajhHtBsOn91S4dgkhu7,Minimum Wage,2021-01-15
4zIBkSJcqRp4ADuFI94WvO,Darryl Worley,Country,0qnoS5hMZMphvKWi0D2LQh,I Miss My Friend,2002-01-01
1YPIe9qIMa99O0a0OW47Be,Confederate Railroad,Country,5FPtuiOupQoAprcMk74ZwP,Daddy Never Was the Cadillac Kind,1994
0hYxQe3AK5jBPCr5MumLHD,Sugarland,Country,7fRruZ12gXGwBs0zXQ6e5V,Babe,2018-06-08
78OAtwN3XpjMcjibnF2Kw5,David Lee Murphy,Country,2NEBP8SXEqwZt2PRdPXXuy,Everything's Gonna Be Alright,2018-04-06
0khzcQ6PQU5a6dl1Qss3pt,Lorrie Morgan,Country,1ugnkXXn4yQF0jKzBh8mFY,He Drinks Tequila,2001-04-13
4mOt6H7OnuqLnQrm1Bboc6,BlackHawk,Country,0AOMCsfuOaL4omgEOoM3DE,I'm Not Strong Enough to Say No,2016-07-08
0bc7dhY6YXL35m1G0jVwuW,Keith Whitley,Country,1G60o2g78glgxC0No8SsvQ,When You Say Nothing at All,1988-05-30
56x8mYvS3cyDGAi8N2FxbB,Randy Houser,Country,6enPOmd3vSFpI4jjms8kXN,Runnin' Outta Moonlight,2013-01-22
1mQ9wgWshECdFsDbT7ATzT,Daryle Singletary,Country,6MAFveif1NyVgcTZ4T8CXQ,I Let Her Lie,1995-05-20
0aqrM7Fo3Ml66Kc5JAzmjt,Deana Carter,Country,4fOFOwrAHA9PdhOL7lciok,We Danced Anyway,1996-01-01
32WkQRZEVKSzVAAYqukAEA,Lady A,Country,0qkdE1C0ufnUISKwhg8Wh6,What If I Never Get Over You,2019-11-15
1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,Country,3ts6xK5GzfMAAriT9AIBmP,Barefoot Blue Jean Night,2011-08-26
4K3DSWzghkGUcQOEZG9gpo,Chris LeDoux,Country,2Ut5iHpzUHd0V37bpJqUlU,Cadillac Ranch,1992-01-01
6SFUC6ORDCIBqPssCBpeHT,Patty Loveless,Country,1mICUTQCbRkAvGmO0cwoAz,Blame It on Your Heart,1993-04-20
4BYxqVkZyFjtik7crYLg5Q,Chris Young,Country,0H04yVa3DJxoXbLBpAb7iV,I'm Comin' Over,2015-11-13
1efrXlPhLKv7PvgUxVcqIS,Emerson Drive,Country,2bVFvGBU2ihWJgMRPcav5r,Fall Into Me,2002-01-01
7FY5V3XMwlNBPitEjXowHQ,Darius Rucker,Country,36ISlLb12gKuCCVTYXC0gb,Beers And Sunshine,2020-08-06
4epBFW4UHEmgjIK5xOrBhk,Doug Stone,Country,5O0GOy0L0zfDTPv9eIApkg,In a Different Light,1990
2IvkS5MXK0vPGnwyJsrEyV,Eric Church,Country,05ZACkzW8YbRq3eFgIfSNB,Springsteen,2011-01-01
4AgQTHagFdBq8VL791lSXz,Keith Anderson,Country,4hauOxjNjprYIgglqiZN3j,I Still Miss You,2008-05-30
4uaaRGr9KMfYPDaUnBIngc,Ricky Van Shelton,Country,2qKUG1Q09xLoXXZkXsJDPj,Keep It Between The Lines,1987
070kGpqtESdDsLb3gdMIyx,Easton Corbin,Country,3AsNVBJ7LHsltdu9490ZiS,A Girl Like You,2017-01-27
1fMdO9vLUd6wW4jbMeNiup,Mel McDaniel,Country,56BG1hMSEkIN7IA2E4xNuN,Baby's Got Her Blue Jeans On,1985-02-22
45S8rtgQSxj1a0tzCNhSeD,Steve Wariner,Country,4yzsRBx1S15iFaexzWKljO,Some Fools Never Learn,1985-01-01
2dyeCWctcFRt3Pha76ONgb,Hank Williams Jr.,Country,73ZTWCuwudUVvvWipRnQnQ,Family Tradition,1979
021hNAnkFIbyFyL97br6NB,Kellie Pickler,Country,7dFSHwa7BNZvWlOuYsvFpy,Red High Heels,2006-10-31
7tkwiWhGKSuQV8LwPWceWN,Craig Campbell,Country,3vkieK8FFhFnPtNRGAqVu1,Fish,2011-04-05
4yiXkMbxDIZ3jgEG89NSC1,Wynonna,Country,6WLhSTndp8gFqVn4uWwnRk,Burnin' Love (from the motion picture Lilo & Stitch),2003-08-05
55yEsJBqyn27JPsw5hHzqi,Dan Seals,Country,0VWPd2zYt1430jL6XtUjep,Bop,1985-01-01
1456WwI15Lm9CktCzkLZvm,Josh Gracin,Country,4XAGc7m1YDdM5tp8EN3y7S,Good for You,2018-10-05
30e8DmahrEamvLbFRPdWmk,Justin Moore,Country,4lSfhHd5Knwl8yQw2cVjAD,Why We Drink,2019-07-26
7CyJIUpcWZK2zFM6gKLKvD,Andy Griggs,Country,5Eph6Vs0PftspPXZqlVN2y,She Thinks She Needs Me,2004
0FcmRWJUfnCuwoXE1H2b0H,Restless Heart,Country,2Cr6EnTzsPVNo6smjq9kA6,I'll Still Be Loving You,1998-05-01
1Tdrtr2WwDDde01GJllidM,Trick Pony,Country,4ukCThz76ZkKJzTlmDlKpa,On a Night Like This,2001
1Fj0R2t4HaJa3oUe8azB8R,Ty Herndon,Country,1QIYR4q1Pti9yLMG4Ef4rg,Living In A Moment,1996-08-13
69baNgo5tsg1RjBgotRbEj,Earl Thomas Conley,Country,6qdaMyeAxixEtIiI1Wqr4l,What I'd Say,1988
6Sb8EHpZvyjSTT5KD9DjUZ,Ronnie Milsap,Country,7sNKhnl4MZnHdMzvmC4jG5,I Wouldn't Have Missed It For The World,1981-08-01
75FnCoo4FBxH5K1Rrx0k5A,The Band Perry,Country,3z0a8G407NbxfjTRffvQiP,Better Dig Two,2013-01-01
5yhxqYI0JBwUKfXpSEjiM8,Jamey Johnson,Country,73sWpECi7iZrcISLSRxuaH,High Cost Of Living,2008-01-01
0RKP52f5PNDCRZ9Luq2Sr7,Jerrod Niemann,Country,5UzU0qw21okODBNUnxptVo,Lover Lover,2010-07-13
3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,Country,4TCc369aRPRubv1m8R1TBG,Got What I Got,2019-11-22
25IG9fa7cbdmCIy3OnuH57,The Chicks,Country,3rXCZRMiMZp0feGcYXpwYX,Cowboy Take Me Away,1999-08-27
3cMyqwpNT2D8f0WuaRzzZX,Billy Dean,Country,4IRyKvEUCQ8JlTsZo0eXCc,I Can't Find The Words To Say Goodbye,1994-01-01
6sQVeggRv1AhrMzuCjhCZe,Jamie O'Neal,Country,2iVkOIwx8qzVGlju9Hy4yY,Somebody's Hero,2005-01-01
3XnO697XIus1M0cMuxZjos,The Oak Ridge Boys,Country,6BjA6FWovt4T2T5ZIW1XJQ,Leaving Louisiana In The Broad Daylight,1979-01-01
1Zn69emN3uZsF6YwCrkgYp,Trent Tomlinson,Country,0X8S4Kh14IQJc1rLtjUd4O,For the Life of Me,2016-10-28
6ZV6lGY0prbqpTD0Md8i29,Scotty McCreery,Country,74CEfiZthUGX5yUNNUM4bj,This Is It,2018-01-12
2qFe0FyUMK8XXoyOsfYJr2,SHeDAISY,Country,0oP29136UYddJ9DnGpKKQg,I Will... But,1999-01-01
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,Country,1Y3TlYJNhIa7k4YAvFkJAB,One Margarita,2020-08-07
2uB5sjjJwj4kB6TrRGLYJO,Mindy McCready,Country,1mhPVHjzfJLGird0TFZxmb,Ten Thousand Angels,1996-04-30
2sxmKe3CUrWnx7eoXMhOlW,Dwight Yoakam,Country,2rjeRpzY5eKn2zZMwAfuod,A Thousand Miles from Nowhere,1993-03-12
0jgAONnsHxrwAlhkMUVS78,Eddie Rabbitt,Country,0ijdFzcMMkyr5FP73daA0Q,Drivin' My Life Away,1980-06-20
6yJCxee7QumYr820xdIsjo,Zac Brown Band,Country,0b2IVjeD268pYd7VUhmtKI,Knee Deep (feat. Jimmy Buffett),2010-09-20
6eKWqnckwdIlSnjaYgIyxv,Eli Young Band,Country,1nVLAEzhBXMJLR5zAl90Nl,Crazy Girl,2011-01-01
5iB5AWIa7qreioi0AF3Bxa,The Bellamy Brothers,Country,3EO5DSiJSASa69I7Vv00gN,If I Said You Had A Beautiful Body Would You Hold It Against Me,1979-07-01
4DZGvSv2oMkBUnPz67E6z6,David Nail,Country,5y2pNuAvWcPKiORZ12e44S,Night's On Fire,2016-07-15
0dvKgSdNB2U1gfp6ZcekYi,Frankie Ballard,Country,4mnuiEDq1ADXUTYWJxLo4B,Helluva Life,2014-04-03
4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,Country,2F6JxWMP2ZfmVErc3ZTmqQ,The Champion - Bonus Track,2018-09-14
6Pys4xsyQVA5ZjkN2Ka2S7,Hal Ketchum,Country,6DqzLbXkxRUbvFyzWApTXM,Past The Point Of Rescue,1991-04-29
2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,Country,2AogRMqARWyUP7VQ3gmSoY,Can't Fight The Moonlight,2001-01-30
5q8HGNo0BjLWaTAhRtbwxa,Brantley Gilbert,Country,48tAdjG4ng2JfECa7OQujk,The Weekend,2017-01-27
7gi3jmwpUpNWdswT8eEprF,Conway Twitty,Country,5sRLBlFHRFk3LerdiGs4Z6,Tight Fittin' Jeans,1981-01-01
5Zq7R5qmi58ByYyBQTlNuk,Lee Brice,Country,1zYZs8Vbjhbzx5M3olcRnm,Memory I Don't Mess With,2020-11-20
12d4iIvTOk7JkI6ecvc3ca,The Charlie Daniels Band,Country,5pihM63Tj50g1XjLxq0iU8,Long Haired Country Boy,1973
2OpqcUtj10HHvGG6h9VYC5,George Jones,Country,2LyRC7gfWFJd6JI5i8fTJe,The Race Is On,1964-11-01
13YoXxZt6SLg96dQE1vkHy,Suzy Bogguss,Country,2ykC2xhnk41sZnv9sIXb7X,Other Side Of The Hill,1992-01-01
0ryF1Gy87xVCOF0Jb666ak,Dean Brody,Country,0ik3NOMf396UPMZZmjWzHx,Cattleman's Gun,2009-04-28
5e4Dhzv426EvQe3aDb64jL,Shania Twain,Country,6sU3YUz0Ld3OPFmrnxlpzD,You're Still The One,1997-01-01
3vHV92ecrylnUHDM4d2MtC,Tyler Farr,Country,16PNN9wK1LbedzcTp7y8y0,A Guy Walks Into a Bar,2015-04-27
4Wfq6fHhifS8MmQOcJ18TP,John Conlee,Country,5AgHGO8qE6Gf5HFaY1YHg9,Friday Night Blues,2008-01-01
4qivGtDBIkQFLCeduRpi24,Rhett Akins,Country,3PbXnRixMcBurypL9Ph786,Kiss My Country Ass,2005-10-18
2DnqqkzzDKm3vAoyHtn8So,Uncle Kracker,Country,0RFgvrhkf9FiDRLA0BhzpZ,Drift Away,2002-07-09
11Rb0Ax3Q2dZJ7jNlOvxxP,Paul Brandt,Country,6drSyUbYFmgSlO4CBuh2cw,Alberta Bound,2004-01-01
3OyGv7XUYQwQgECYSzJhyO,Marty Stuart,Country,2vuzU4tY5k1lJQBpxhxdI3,Hillbilly Rock,1989-01-01
3bW6mQczkt1r8tnWIDeBVJ,Lee Roy Parnell,Country,3MyZ258KKIs8NDtkGFlVFl,We All Get Lucky Sometimes,1995-02-18
67BqBdApdbZ0onglFqRoTg,Barbara Mandrell,Country,2bazs0jc6oxEEeFYQXXJxv,Sleeping Single In A Double Bed - Single Version,1978-09-20
7y9COUDxusQXRjW95vOubE,David Ball,Country,7zE9E6iBKPCwCW6orDoY4X,Thinkin' Problem,1994
0MMNJf1JrxeSFE2pcpX50b,K.T. Oslin,Country,3cyRqqiu2lrDq06PU3fvce,80's Ladies,1987
2wSgVsgLUZeDJwoLcPO7ny,Pistol Annies,Country,2UJCeZzKOzrH6utaz7NoFr,I Feel A Sin Comin' On,2013-05-07
4MoAOfV4ROWofLG3a3hhBN,Jon Pardi,Country,7f08qp3HROTkfrtNpiYGGo,Dirt On My Boots,2016-05-13
45kyLFJs5SIEqyzfVopuSc,Bryan White,Country,7bKbCLiqz01ZWc0lkP86LM,Someone Else's Star,1994
7ndzHjxbErIwvwnEUewMWe,Kathy Mattea,Country,6FKaKKygpsFsWPzxkBSPB2,Where've You Been,1989-01-01
2hJPr4lk7Q8SSvCVBl9fWM,Kip Moore,Country,6NCbMyR7A8MjbX0UhaEgbd,She's Mine,2020-05-29
2sgj794K3UaW1ApX28ZUhY,The Kentucky Headhunters,Country,1DQm5b0x7SOn22xWxIW2r8,Spirit In The Sky,1991
1iLuTmIgxCEiEllDSWkeIy,Ronnie Dunn,Country,41TDpmZqjVfCEFE8yMNhGc,Cost Of Livin',2011-06-07
4kNRotUiNCcfZhnpJJTDtl,Vern Gosdin,Country,5pmvjFMra10u1BeCqVWojv,I Can Tell by the Way You Dance (You're Gonna Love Me Tonight),1984-01-02
5RjqSn7vYk8Qb9GeLWRRhB,Gloriana,Country,49amKMkmAiOxCnDTenmOHT,Wild at Heart,2009-08-03
1aSIXmBKKrEVIbGLwhedIe,Chely Wright,Country,59aKpxi49wtCe9a1CscDTc,Shut Up And Drive,1997-01-01
45rAZqRt5nUUMatQzk8qJu,Johnny Lee,Country,3GDpfMuo5SBJUNFD9TrMOL,Cherokee Fiddle,1983
4Ti0EKl2PVEms2NRMVGqNe,Don Williams,Country,7ySh3j4kcq2mtxfjshPJSG,Lord I Hope This Day Is Good - Single Version,1981-01-01
1v3tdpIdBSW14rHUfiEVOv,Lauren Alaina,Country,4nxgA1nvXvTkmsBY0vJV57,Road Less Traveled,2017-01-27
43c94u7flZbHSdDaUuohqS,Buddy Jewell,Country,4xWIqUIlfrusaaygS9RQsR,Help Pour Out the Rain (Lacey's Song),2003-07-01
23C7hNBr8GRdsk3VoTSZXh,T.G. Sheppard,Country,6hlvRaZM1U279W3rVkQ9qY,Party Time,1979
1dID9zgn0OV0Y8ud7Mh2tS,Dustin Lynch,Country,2YMhrXQYKkm4kXLcXKKd5z,Small Town Boy,2017-09-08
4BclNkZtAUq1YrYNzye3N7,Garth Brooks,Country,6edCj6jvE6Xs5ECmhMsSxp,Friends In Low Places - Live,2020-08-14
0Bvs8yPjrQSbmVIRqSg1Sp,Thompson Square,Country,6PQ0WLZnT479J7Q1TGIb3n,If I Didn't Have You,2013-03-26
5SOL8Hz0JUmgBWHggBQ5Kz,Michael Peterson,Country,5zXIaG5IdLd0XhIQnucrdP,From Here to Eternity,1997-07-03
0qAmeOULjwn04k6jMMeDyr,Mary Chapin Carpenter,Country,6IItFqIHg6jHleKOYI7Aas,I Feel Lucky,1990
5sXhYkm9PpLn5R70U2T6Ba,Julie Roberts,Country,7m88zZK8l7ydUJDjaL3h09,Wake Up Older,2004-01-01
31Esw1yHgJZBPcRa4nUyTP,Joey + Rory,Country,54SEsuLm43yxTeFTkSAnk5,When I'm Gone,2012-01-01
696fbyLHSMBSYjDrDU5yiK,Chuck Wicks,Country,6aOdhGqD0xuFM0OauOedNl,Stealing Cinderella,2008
6nwh8AhPpbwOUnHZJWrHT6,David Allan Coe,Country,4wt2PBgqXZbvRiWSHDc4O4,The Ride,1983-04-01
0yXAvxrEkI26bKj0o4yyou,Highway 101,Country,46xFFNpDLvUqShxnnZ72Lu,Whiskey If You Were a Woman,1987-07-07
1w9VjfHGE5qPLJQy3dKups,Gord Bamford,Country,0Q9uPRHnr7vYSsd8MuYnn9,Diamonds In A Whiskey Glass,2020-10-02
0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,Country,1jNNHFZmRGXZFHlil5uhei,Drunk on Your Love,2015-09-11
7F7zi7OcJYBOmSFZIYYFCR,Lila McCann,Country,19fDVf99IyUSbGHXnNnDvf,Down Came a Blackbird,1997-06-06
5rNhVm2CnqiO5Lv4Dt2lck,Jessica Andrews,Country,5xlweSDmZNhOZVmnkiqwS3,Never Be Forgotten,2003-04-15
6pBNfggcZZDCmb0p92OnGn,Chase Rice,Country,5AnSllIrgGsCZzZJkVnApx,Eyes On You,2017-11-17
3DS0TGQThT1YDO41N3viID,Kevin Sharp,Country,38lzBlQed7GnIe2M2FKqsP,She's Sure Taking It Well,1996-09-24
3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,Country,4L9Ds4mpD3SuYoWwFUlv16,Simple,2019-02-15
2t2XKfWKLXpFIjFwy1K8wx,Aaron Lewis,Country,46ReZjLTWpWQo6U7g3m2Qg,Northern Redneck,2016-09-16
1mfDfLsMxYcOOZkzBxvSVW,Cole Swindell,Country,0Utg7sirTPqrs6Cx0FbriQ,Chillin' It,2014-02-18
6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,Country,4oR2cCQGs0Yt0Mgr2diV6V,What’s Your Country Song,2021-04-30
0OraDGrDGEuqJ2d7250K1i,Doug Supernaw,Country,1lBsIqKGucHrx0cIHj8Si4,I Don't Call Him Daddy,1993
1LFKKuzn302wp15dYH28id,Tammy Wynette,Country,4JPEuPsDG3nNJMAvvQ2Rr3,D-I-V-O-R-C-E,1966
2ptmyXoL7poH6Zq62h1QT9,Merle Haggard,Country,0CuRbMD1eFaHJQxF4vc5cP,I Think I ll Just Stay Here And Drink,1996-01-01
39NR3AUhpbbqKM33vWn2fp,Brothers Osborne,Country,08wJ1B9yu9sPeoRa5fbpr3,It Ain't My Fault,2016-01-15
0OpWIlokQeE7BNQMhuu2Nx,Colt Ford,Country,6OEX8FPaHyUyftZJWsve3Y,Slow Ride,2019-09-20
1FE0rls8gfQT3laAeRYNgl,Loretta Lynn,Country,1Ch2cPleHoVVXLVRRrGF6o,Don't Come Home A-Drinkin' (With Lovin' On Your Mind),1967-01-01
64AyHnB0YQfCZFo5etz5vY,Eric Heatherly,Country,2TE2xjEH16uV2OktKC7Rl6,Wrong Five O'Clock,2000-10-03
37BiX28I6pF104F92U1hDP,Ashley Monroe,Country,6SEDE7wvAnAtfdhu1zbUzi,Hands on You,2018-04-20
4BuyNtIXCdb4fHesOdR3io,Josh Thompson,Country,3E9kjnz0hjlCAaNkpDAJLG,Way Out Here,2010-02-22
2PaRhxWFaqCUZybJDDoNrf,Jana Kramer,Country,08f0fHqZigPgPHCfRjk8SC,Why Ya Wanna,2012-06-01
60h3lZFY2T93K7qxVPrajf,Jimmy Wayne,Country,6AsMEdzzqzRQsTyOub8r15,I Love You This Much,2003-06-24
6OheJTrDFGiyZ67F1BBLhc,Crystal Gayle,Country,4JqusF4byBFBfcv43ZPyjc,Talking In Your Sleep,1978-06-02
3kvy8do7n0qVqvlNFS4yOF,Jerry Reed,Country,7zVZF0OgDJkFJohnlKwEpa,Amos Moses,1970-12-01
7wCjDgV6nqBsHguQXPAaIM,Waylon Jennings,Country,4WScDSwAa9m48pgHugVkCo,Luckenbach Texas (Back to the Basics of Love),1977
23YxuG76RQvo4r7jChCwxK,Eddy Raven,Country,0Z5WYI77T76AXkdXNrsgXC,Island,1998-01-01
0q2lY1ZzFckzciuoMtUvck,Canaan Smith,Country,64Pt5SxkY256IjcJw5AbNC,Beer Drinkin' Weather,2019-08-16
03a5eVjzFyQlR4XyVSwt4t,Love and Theft,Country,2m358h2IMkwHv63OKJhP2Z,Whiskey On My Breath,2015-02-10
4BA9Z6ZV2JBwwLGGoZX7bs,Julianne Hough,Country,1McSXw7b1UEVqpoHP6ALPy,"Summer Nights - From ""Grease Live!"" Music From The Television Event",2016-01-31
6kMOabD0AtCGJB632jMilU,Mark Collie,Country,6j3FfWWm8kTYf43DWSCdEr,Even The Man In The Moon Is Crying,1993-01-01
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,Country,09qzRI951OVkXGCc33gzcT,My Maria,2009-09-08
4MPkNgar5uTd8Sqvrr7par,Clay Walker,Country,5Hd0J6dWz0jqgRDJoRpOdc,Fall,2007-04-17
3ltFy7g6KKQPPttsdOMlq3,Jo Dee Messina,Country,6Lmx6bz3PGYuNSjKMnYBOa,Heads Carolina Tails California,1996-04-02
0svyIX7Xu3DVMkrOtB88i6,Diamond Rio,Country,3TNoNv8Z80M3pfm6CcODsh,One More Day,2001-02-02
3XlIhgydjvC4EniPFZT20j,Trisha Yearwood,Country,08c3wmdjKSjxTJY9cHSts7,XXX's And OOO's (An American Girl),1995-01-01
3qbnxnvUqR14MJ9g8QwZJK,Lonestar,Country,0jSIovJtKxEXH6vI4oRx7I,Mr. Mom,2004-05-13
1pTuR132U5b4Rizal2Pr7m,Randy Travis,Country,1S4fpfX2u0hzFD9vb6FEB6,Three Wooden Crosses,2015-04-21
2cNV8vNe2fPFf6OfGOBbSS,Mark Chesnutt,Country,4s6Q9zPmiYcpo5MR7uoVnt,Goin' Through The Big D,1996-01-01
7mPcfx7PhnBh6n4HMCd61A,John Michael Montgomery,Country,7pY4ul6PNtKKHCCQgYVtT7,Be My Baby Tonight,1994-01-14
2M4Yt7oKGoYd0wqU44k4i2,Travis Tritt,Country,4ICSwxlVyGaTquNqblL7Y9,I'm Gonna Be Somebody,1990
79FMDwzZQxHgSkIYBl3ODU,Trace Adkins,Country,1VdHooAMVaGXPSty8pifv9,Honky Tonk Badonkadonk,2006-01-01
0xxJO75NeIAF5jYruLYIDT,Tracy Byrd,Country,7BB3emVX0QaFVddCHiO9wt,Drinkin' Bone,2003-01-01
4AwLiAGc1rRLrCepj5rdTI,Collin Raye,Country,3sT9XXvQO2o5lJRDFOHzso,Here I Am Lord,2011-10-25
2BQVRw9md4UKcGUrDXABCD,Tracy Lawrence,Country,5khIoFWb7ag7q52MYpn7QD,Find out Who Your Friends Are,2007-01-17
3THMgU4KdL7LlO5TEREs2g,Joe Diffie,Country,1T48e2TOc58hzeOd8evEJD,Prop Me Up Beside the Jukebox (If I Die),1993-04-20
02rd0anEWfMtF7iMku9uor,Reba McEntire,Country,0fNCLvSVUEK7NTwhu5vk5B,Consider Me Gone,2009-01-01
6ktyNEnEukKzskQEiXgCFD,Craig Morgan,Country,1fmi1hOBtH8xfUiWz4LVtE,That's What I Love About Sunday,2005-03-08
3tkZthBATD0S45hm1DmB2O,Sammy Kershaw,Country,6Wq2himUlF1WXAAl6WIH8b,Third Rate Romance,1994-07-07
7vCtweS8UVAXTyau2j0rDT,Josh Turner,Country,2p07VcUwRZ5sru3mJ0JogS,Why Don't We Just Dance,2010
3Ay15wt0QChT4Kapsuw5Jt,Clint Black,Country,6NBaOUmCVpNAaqBDFiJkCn,When I Said I Do (with Lisa Hartman Black),2001-11-19
3P33qFNGBVXl86yQYWspFj,Martina McBride,Country,1LOUqdOvgsPDz7Gx9iYFI4,Concrete Angel,2001-04-08
2qgvmDsc4jrqbAbjq1HGM2,Rodney Atkins,Country,7B6m8tHAYZsOKOKMU5SR2n,Take A Back Road,2011-10-04
0HLOP0AdsaWe5Pt5TNueGC,Terri Clark,Country,1stGWwuI8yRU1VoaDW3LPq,The Highway,2021-03-26
7qvsLYsYP0MHD7jkdv6DAG,Sara Evans,Country,1zmvaeDthBdtthb4RgYr9a,Born to Fly,2000-10-10
0IdYRFTswLdsGwSnzOaGNF,Gretchen Wilson,Country,1B9FG4cLQujWD1NVMVbJwY,All Jacked Up,2005-09-01
1zhIzONVRlTfD1VQRauHMl,Chris Cagle,Country,5XsFHtfZJ8yHRWvKK4uQWO,Let There Be Cowgirls,2012-06-26
6rJqqRce0Kvo2dJUXoHleC,Alabama,Country,0bM1z18RQpr61UuI1LemIK,Dixieland Delight,1983
